"","day","temp","dewp","max","min","NUM_REPORTS"
"6423",4,77.7,63.8,88,69.1,119
"6424",5,77.1,63.1,88,64.9,120
"6425",6,83.2,65.3,96.1,73,147
"6426",7,84.5,66.5,95,77,169
"6427",1,79.3,69.4,90,72,101
"6428",2,76.5,69.7,84.9,71.1,120
"6429",3,74.6,67.6,82,69.1,124
"6430",4,78.5,66.4,91,68,118
"6431",5,77.8,69.4,84.9,71.1,118
"6432",6,78.4,63.7,89.1,69.1,149
"6433",7,79.9,60,88,70,155
"6434",1,77.9,63,89.1,66.9,133
"6435",2,80.5,61.2,90,69.1,133
"6436",3,80.2,66.7,87.1,75,120
"6437",4,77.3,69.4,86,73,137
"6438",5,75.7,69.2,84.9,69.1,121
"6439",6,76.7,69,82,72,164
"6440",7,76.5,67.8,84.9,68,155
"6441",1,75.8,68,80.1,71.1,113
"6442",2,73.1,67.7,80.1,68,102
"6443",3,71.1,54.1,81,60.1,113
"6444",4,70.9,52.6,81,60.1,112
"6445",5,69.2,57,78.1,64,119
"6446",6,72.9,66.9,88,64.9,128
"6447",7,83.5,74.4,95,73.9,182
"6448",1,86.2,72.2,96.1,78.1,138
"6449",2,83.1,72.1,93,72,129
"6450",3,72.2,67.6,81,68,109
"6451",4,68.5,56.8,73.9,64.9,108
"6452",5,72.4,59.7,86,62.1,106
"6453",6,76.9,69.7,87.1,72,153
"6454",7,82.3,68.8,91.9,73.9,148
"6455",1,78.6,69.1,88,73,162
"6456",2,79.9,69.1,93,72,137
"6457",3,83.1,68.1,91.9,75.9,127
"6458",4,70.6,65.1,79,68,113
"6459",5,68.9,60.8,70,66.2,89
"6460",6,67.1,52.6,69.1,64.9,122
"6461",7,65,51.1,70,61,123
"6462",1,66.6,55.1,73.9,61,110
"6463",2,67.5,56.4,80.1,57,107
"6464",3,68.5,55.9,82,57,102
"6465",4,66.9,56.6,79,57,95
"6466",5,70.6,59.9,84.9,62.1,109
"6467",6,70.3,61.5,82,63,145
"6468",7,74.9,65.1,86,66.9,167
"6469",1,79.1,64.4,91,69.1,110
"6470",2,75.3,63.7,82,69.1,126
"6471",3,71.1,61.7,79,66.9,112
"6472",4,78.1,67.1,95,68,129
"6473",5,78.4,61.1,91.9,68,130
"6474",6,60.3,44,68,55.9,157
"6475",7,61.2,49.1,70,53.1,134
"6476",1,65.1,56.9,71.1,57.9,129
"6477",2,73.2,65.2,84,68,99
"6478",3,61.5,48.1,68,51.1,108
"6479",4,59,42.9,69.1,48,81
"6480",5,58.2,43.8,66.9,51.1,105
"6481",6,51.2,38,60.1,42.1,106
"6482",7,59.3,49.4,68,54,115
"6483",1,62.5,56,73.9,57,136
"6484",2,64.1,58.4,75.9,59,97
"6485",3,71.3,60.5,88,60.1,101
"6486",4,66.2,53.8,84.9,53.1,105
"6487",5,58.3,52,66,53.1,102
"6488",6,64.9,61.3,73,59,148
"6489",7,59.2,53.9,61,57,164
"6490",1,70.9,64.1,84.9,61,126
"6491",2,77.3,65.2,86,71.1,108
"6492",3,72.9,64.2,80.1,68,133
"6493",4,51.3,38.6,69.1,43,78
"6494",5,40.2,30.9,46.9,36,113
"6495",6,41.6,33.3,53.1,34,118
"6496",7,47.9,37.9,57.9,39.9,153
"6497",1,44.5,34.1,53.1,37.9,109
"6498",2,44,29.2,57.9,34,97
"6499",3,47.6,30.2,54,42.1,114
"6500",4,45.5,26.7,57.9,34,97
"6501",5,49.1,35.1,54,45,111
"6502",6,47.4,35.7,53.1,37.9,140
"6503",7,38.1,20.3,50,28,131
"6504",1,47.8,30,63,37.9,108
"6505",2,48.6,32.4,57,41,113
"6506",3,44.3,34.4,51.1,37.9,116
"6507",4,44.9,33,52,37.9,111
"6508",5,48.9,37.7,54,46,119
"6509",6,49.8,39.6,53.1,43,127
"6510",7,47.7,41.7,52,44.1,133
"6511",1,46.9,38.4,57,39,104
"6512",2,53.5,42.8,69.1,45,118
"6513",3,55,46.4,69.1,48.9,107
"6514",4,50.7,36.7,53.1,46.9,145
"6515",5,45.2,34.7,51.1,37.9,108
"6516",6,43,32,48.9,34,153
"6517",7,49,41.5,52,46,132
"6518",1,48.3,42,53.1,45,113
"6519",2,48.3,42.5,50,45,110
"6520",3,38.5,26.8,45,36,114
"6521",4,35.9,23.7,41,33.1,97
"6522",5,35,26.2,41,28.9,107
"6523",6,25.3,12.5,34,19.9,118
"6524",7,33,19.3,42.1,28.9,125
"6525",1,34.5,22.8,39,30.9,127
"6526",2,25.2,10.7,30.9,19.9,94
"6527",3,25.8,13.1,36,19,94
"6528",4,32.1,24.3,35.1,28.9,98
"6529",5,34.2,27.2,41,28,109
"6530",6,34.8,29.5,37,33.1,114
"6531",7,34.4,27.3,37,30.9,127
"6532",1,28.4,21.9,34,24.1,106
"6533",2,32.3,22.4,36,30,104
"6534",3,32.6,22.5,37.9,28.9,103
"6535",4,33.9,23.4,39,30.9,129
"6536",5,40.8,32.1,51.1,34,133
"6537",6,45.4,40.4,48.9,42.1,97
"6538",7,39.5,33.8,42.1,37,131
"6539",1,31.3,26.8,39.9,27,96
"6540",2,24,15.6,28,21,92
"6541",3,22.1,14.4,27,18,100
"6542",4,31,23.4,37,27,99
"6543",5,36.2,29.1,43,32,104
"6544",6,38.5,34.5,43,34,140
"6545",7,43.4,39.6,48,39,146
"6546",1,34.8,28.9,39.9,32,114
"6547",2,30.8,21.6,32,30,100
"6548",3,28.3,19.1,30.9,25,95
"6549",4,30.7,21.2,33.1,27,91
"6550",5,21.5,10.7,27,17.1,109
"6551",6,24.5,12.8,30,19,123
"6552",7,25.1,17.1,35.1,18,142
"6553",1,24,17.2,34,17.1,106
"6554",2,30.5,22.9,39,26.1,109
"6555",3,36,27,43,30.9,112
"6556",4,34.3,26.4,43,26.1,91
"6557",5,40.6,38.9,42.1,39,111
"6558",6,38.5,33.3,48,30.9,119
"6559",7,36.9,31.7,55,28.9,133
"6560",1,35.6,24.8,52,28.9,97
"6561",2,30.5,25.5,50,21.9,97
"6562",3,40.1,30.6,50,34,112
"6563",4,45.4,40.6,48.9,43,111
"6564",5,36.9,33.3,46.9,32,107
"6565",6,31.3,24.6,35.1,30,133
"6566",7,34.4,26.4,39,32,117
"6567",1,30.3,17.4,37.9,24.1,110
"6568",2,35.7,26.8,46.9,28.9,128
"6569",3,36.7,29.5,48,28.9,101
"6570",4,43.8,35.9,51.1,39.9,97
"6571",5,43.2,39,54,30.9,123
"6572",6,29.5,26.6,30.9,28,120
"6573",7,27,19.5,37,19.9,130
"6574",1,36.4,32.9,41,32,105
"6576",3,29.5,25.7,32,27,106
"6577",4,30.8,23.5,41,25,122
"6578",5,37.9,28,50,32,107
"6579",6,39.8,32.4,53.1,30.9,156
"6580",7,40.2,32.3,46.9,37,124
"6581",1,45.6,39.8,55.4,39.9,98
"6582",2,42.8,35.2,54,37.9,97
"6583",3,23.8,10.4,39,19.4,97
"6584",4,19.4,8.2,25,15.1,98
"6585",5,26.7,18.2,30.9,21,96
"6586",6,30.3,24.3,30.9,30,117
"6587",7,30.3,24.1,32,28.4,123
"6588",1,26.2,20.4,30,21,98
"6589",2,26.4,22.2,28.9,24.1,113
"6590",3,32.4,25.2,35.1,28,93
"6591",4,31.5,24.7,36,28.9,115
"6592",5,31.5,24.2,35.1,30,99
"6593",6,27.6,23.9,30.9,25,97
"6594",7,14.8,5.8,26.1,8.1,103
"6595",1,10.9,-0.2,15.1,7,89
"6596",2,20.3,10,33.1,10.9,113
"6597",3,31.4,29.8,36,21.9,82
"6598",4,17.9,12.7,23,10.9,113
"6599",5,2.8,-5.6,17.1,-5.1,96
"6600",6,4.6,-3.6,12.9,-5.1,108
"6601",7,5.5,-2.1,12.9,-2,102
"6602",1,20.4,14.7,35.1,8.1,106
"6603",2,6.4,-1.8,18,-0.4,78
"6604",3,-13.5,-24.6,0,-22,88
"6605",4,-12.5,-22.2,-2,-20,97
"6606",5,9.2,2.6,21,-2,115
"6607",6,26.6,22,41,14,106
"6608",7,41,39.9,46,36,121
"6609",1,47.3,45.1,51.1,39,122
"6610",2,30.8,25.1,39,27,105
"6611",3,34.5,32.7,37.9,30.9,107
"6612",4,35.9,34.6,46.4,30,103
"6613",5,11.5,1.6,28.9,5,86
"6614",6,13.5,3,26.1,7,128
"6615",7,24.9,16.4,28.9,21.9,111
"6616",1,29.6,25.8,32,27,93
"6617",2,31.6,29.8,33.1,28,98
"6618",3,20.6,14.2,28.4,12.9,112
"6619",4,36.8,28.5,46,25,133
"6620",5,23.7,14.8,44.1,10.9,122
"6621",6,22.2,12.1,30,17.1,125
"6622",7,26.7,20.4,28.9,25,131
"6623",1,26.8,21.9,30.9,23,117
"6624",2,24.1,14.9,33.1,14,105
"6625",3,31.6,26.7,37,28.9,97
"6626",4,31.9,21.2,35.6,27,105
"6627",5,30.4,20.4,37.9,23,117
"6628",6,35.6,30.1,39,33.1,101
"6629",7,36.3,31.5,48.9,23,102
"6630",1,15.6,-0.1,23,8.1,91
"6631",2,21.5,8.9,25,18,93
"6632",3,26.3,16.5,32,24.1,90
"6633",4,20.1,8.6,28,12.9,102
"6634",5,28.6,19.6,34,24.1,121
"6635",6,30.8,22,35.1,28,118
"6636",7,23.8,10.4,30,18,113
"6637",1,6.6,-6.9,18,-2,107
"6638",2,13.2,0,21.9,9,97
"6639",3,18.1,2.9,32,10,99
"6640",4,24.2,10.7,30.9,16,92
"6641",5,29.4,21.3,39,23,104
"6642",6,35,28.7,43,28.9,130
"6643",7,37.9,32.6,44.1,35.1,135
"6644",1,33.3,19,43,28,108
"6645",2,36.3,23.6,48.9,26.1,83
"6646",3,47.1,37.5,60.1,41,109
"6647",4,56.2,48.6,64,46,103
"6648",5,38.6,33.3,45,35.6,115
"6649",6,35.5,20.6,43,28.9,149
"6650",7,36,22.3,45,28.9,124
"6651",1,36.1,23.6,45,28,118
"6652",2,39.8,23.8,50,30,108
"6653",3,42.5,33.5,46.9,39.9,105
"6654",4,40.4,35.1,46,37,110
"6655",5,40.6,28.8,46.9,35.1,104
"6656",6,37.9,24.9,53.1,27,128
"6657",7,46,31.5,51.1,43,127
"6658",1,37.6,25.2,43,34,112
"6659",2,36.1,13.6,46,27,100
"6660",3,42.8,18.4,59,30.9,109
"6661",4,53.5,39.4,64.9,46,123
"6662",5,47.5,32.6,55,42.1,105
"6663",6,40.2,32.9,43,35.1,121
"6664",7,31.9,13.8,39.9,24.1,141
"6665",1,36.5,20.1,48.9,27,137
"6666",2,44.9,30.2,57,37.9,87
"6667",3,47,28.4,59,37,102
"6668",4,46.7,39.9,54,42.8,113
"6669",5,45,39.5,57,39.9,106
"6670",6,52.3,44.4,64.9,42.1,145
"6671",7,59.4,49.9,70,53.1,133
"6672",1,62.7,47.2,73.9,53.1,138
"6673",2,60.9,35.8,71.1,46.9,110
"6674",3,41.6,31.5,64,36,103
"6675",4,45.6,35.7,61,39,115
"6676",5,50.6,36.2,61,43,107
"6677",6,44.3,24.4,54,37,119
"6678",7,37.1,29.8,51.1,33.1,113
"6679",1,39.9,29.3,54,30.9,115
"6680",2,57.8,42.6,75,48.9,132
"6681",3,57.9,47.2,77,46.9,97
"6682",4,58.6,51.7,75,48,102
"6683",5,44.5,34.7,48.9,41,113
"6684",6,50.6,19.6,64.9,41,139
"6685",7,59.6,24.4,78.1,45,147
"6686",1,68.4,42.2,80.1,57.9,126
"6687",2,59.1,49,71.1,51.1,108
"6688",3,53.9,37.8,64.9,45,112
"6689",4,57.7,37.7,66,46.9,112
"6690",5,56.5,37.4,64.9,50,125
"6691",6,42.9,30.2,61,33.1,131
"6692",7,41.5,27.4,51.1,33.1,134
"6693",1,46.8,39.7,53.1,43,113
"6694",2,46.1,44,52,39.9,111
"6695",3,52.9,50.6,61,45,132
"6696",4,45.8,43.7,51.1,43,102
"6697",5,48.6,40.4,57,44.1,107
"6698",6,50.9,38.3,61,42.1,125
"6699",7,58.8,39.6,73.9,44.1,162
"6700",1,60.7,47.3,72,51.1,136
"6701",2,47.4,41.9,51.1,45,115
"6702",3,53.7,41.7,75.9,45,123
"6703",4,63.2,56.4,73,53.1,109
"6704",5,50.1,38.4,55.9,45,143
"6705",6,48.1,37.5,54,46,114
"6706",7,47.2,38,53.1,44.1,126
"6707",1,50.4,38.6,61,43,139
"6708",2,55.7,36.8,70,43,99
"6709",3,63.6,43.2,75,52,113
"6710",4,67,54.9,75.9,59,129
"6711",5,57.5,50.7,75,46,125
"6712",6,58,50,82.9,45,141
"6713",7,66.1,59.2,75,53.1,174
"6714",1,54.1,43.4,69.1,48.9,137
"6715",2,49.5,40.6,54,46,103
"6716",3,63.9,52.1,82,51.1,131
"6717",4,72.1,56.4,80.1,64.9,150
"6718",5,64.5,52.2,73.9,55.9,138
"6719",6,76.4,64.4,82.9,66.9,168
"6720",7,70.9,59.8,82,64,175
"6721",1,62.7,53.5,75.9,55,160
"6722",2,65.7,61,72,53.6,117
"6723",3,60,55.2,73.9,51.8,122
"6724",4,66.9,58.2,80.1,60.1,130
"6725",5,71.4,57.9,82.9,61,141
"6726",6,71.4,61.1,82,57.9,187
"6727",7,60.9,45.4,69.1,53.1,150
"6728",1,58.9,40,68,51.1,121
"6729",2,67,52.2,82.9,57.9,128
"6730",3,75.5,65,86,66.9,132
"6731",4,66.4,58.9,75.9,59,133
"6732",5,67.3,57.4,80.1,57,132
"6733",6,68.6,53.8,79,60.1,158
"6734",7,69.7,60.3,73.9,66,161
"6735",1,68.3,54.3,75.9,62.1,126
"6736",2,69.9,43.5,82,57.9,118
"6737",3,69.5,48.3,78.1,60.8,113
"6738",4,59,48,69.1,52,97
"6739",5,66,44.2,81,52,120
"6740",6,67.4,58.9,75.9,62.1,147
"6741",7,59.9,57.4,69.1,57,162
"6742",1,59.8,54.6,68,55.9,138
"6743",2,65.1,57.4,79,57,100
"6744",3,67.4,59,75.9,57.9,120
"6745",4,60.4,57.1,70,55.4,85
"6746",5,63,48.8,72,53.1,110
"6747",6,69.1,55.6,81,60.1,117
"6748",7,74.2,64.9,82,66,150
"6749",1,73.2,68.5,79,71.1,136
"6750",2,74,60.1,87.1,63,124
"6751",3,79.3,62.3,90,70,139
"6752",4,77.9,67,90,69.1,126
"6753",5,78.5,67,91,71.1,127
"6754",6,80.4,68,87.1,72,146
"6755",7,78.4,66.3,89.1,72,159
"6756",1,79.2,69.1,91,70,152
"6757",2,84.9,71.2,91.9,77,121
"6758",3,77.3,70.4,86,71.1,121
"6759",4,78.8,69.7,91,70,164
"6760",5,82.8,71.5,91.9,75.9,156
"6761",6,80.1,69.6,89.1,73,152
"6762",7,72,59.7,79,66.9,156
"6763",1,73.3,54,82.9,64.9,140
"6764",2,76.8,59.7,89.1,66.9,102
"6765",3,85,68,96.1,75.9,120
"6766",4,78.7,62.5,91.9,71.1,131
"6767",5,74.1,57.4,87.1,62.1,124
"6768",6,82.4,65.4,93.9,73,158
"6769",7,80.2,65.8,90,73,166
"6770",1,82.3,67,91.9,75,125
"6771",2,77.6,69.6,86,72,128
"6772",3,81.6,72.5,91,73.9,123
"6773",4,79.2,73.5,88,71.1,130
"6774",5,86.5,77.9,95,81,136
"6775",6,86,75.8,97,75.9,128
"6776",7,75.7,68.6,81,71.1,171
"6777",1,71.9,55.7,75.9,68,128
"6778",2,70.8,54.8,81,62.1,110
"6779",3,71.7,53.9,80.1,62.1,101
"6780",4,74.3,53.3,86,63,120
"6781",5,76.7,60.4,86,68,118
"6782",6,80.2,64.1,89.1,72,148
"6783",7,81.5,66.3,90,73,145
"6784",1,77.5,68.4,87.1,72,130
"6785",2,73.3,64.3,79,66.9,110
"6786",3,70.3,56.1,75.9,63,105
"6787",4,71,55.3,80.1,60.1,131
"6788",5,74.2,57.2,82,63,104
"6789",6,76.5,60.2,89.1,64,129
"6790",7,79.4,62.2,86,73,151
"6791",1,80.1,65.3,91,71.1,139
"6792",2,77.1,66,87.1,70,116
"6793",3,77.8,63.4,88,68,117
"6794",4,80.2,60.1,88,73,120
"6795",5,73.8,54.6,82.9,63,126
"6796",6,75,56.8,86,66.9,158
"6797",7,75.7,60.7,84,69.1,159
"6798",1,77.3,71.6,82.9,73.9,120
"6799",2,76.1,70.4,84.9,70,109
"6800",3,73.8,67.3,84,66,127
"6801",4,71.5,62.1,78.1,64.9,136
"6802",5,73.2,62.5,84.9,64.9,104
"6803",6,74.7,68,82,69.1,132
"6804",7,75.1,69.2,82.9,69.1,160
"6805",1,77.8,68.4,84.9,71.1,133
"6806",2,75.9,71.3,81,71.1,131
"6807",3,74,67.5,84,64.9,114
"6808",4,74.3,62.2,78.1,69.1,111
"6809",5,70.6,53.4,75,66,123
"6810",6,69.4,52.3,73.9,63,148
"6811",7,70,53.1,78.1,62.1,166
"6812",1,72.2,64.1,78.1,66,120
"6813",2,72.9,63.3,81,66,99
"6814",3,69.6,52.5,77,60.1,113
"6815",4,71.5,57.4,86,60.1,127
"6816",5,70.8,53.7,80.1,62.1,98
"6817",6,68.3,52.4,75.9,64,126
"6818",7,67.4,61,73,62.1,142
"6819",1,71.3,62.2,82.9,62.1,141
"6820",2,73.1,65.5,81,68,117
"6821",3,68.4,57,81,62.1,87
"6822",4,64.8,51.9,73.9,57,106
"6823",5,68.4,58.4,75,64.9,105
"6824",6,68.1,56.3,79,57,135
"6825",7,66.1,55.9,73,62.1,148
"6826",1,67.5,60.2,78.1,62.6,118
"6827",2,79.4,67.8,91,73,127
"6828",3,81.6,71.7,91,75,117
"6829",4,74.2,68.8,84.9,68,115
"6830",5,75.1,66.4,80.1,70,139
"6831",6,68.4,56.2,81,57.9,137
"6832",7,71.6,63.1,78.1,64,154
"6833",1,72.2,67.5,77,69.1,133
"6834",2,70.3,64.7,79,66,117
"6835",3,72.6,61.4,82.9,64,103
"6836",4,74.3,58,84.9,64,122
"6837",5,76,65.1,86,69.1,127
"6838",6,76.6,67.9,82.9,73,137
"6839",7,73.2,68,78.1,71.1,116
"6840",1,68.8,58.2,75,62.1,101
"6841",2,68.1,55.2,80.1,57.9,114
"6842",3,70.8,57,80.1,66,97
"6843",4,66.8,45.8,75,57,111
"6844",5,64.7,50.4,70,60.1,110
"6845",6,63.6,61.2,71.1,59,91
"6846",7,64.1,60.7,69.8,60.1,149
"6847",1,73.9,67.4,87.1,64.9,119
"6848",2,79.7,68.6,88,72,139
"6849",3,68.3,63,84.9,60.1,94
"6850",4,63.1,57.8,70,59,107
"6851",5,54.1,44.9,59,48,101
"6852",6,56,46,64.9,48.9,127
"6853",7,60.3,47.3,69.1,51.1,123
"6854",1,60.1,43.3,71.1,48,94
"6855",2,59.8,43,71.1,48,104
"6856",3,61.7,45,72,53.1,104
"6857",4,62.9,52.5,71.1,54,90
"6858",5,60,54.8,71.1,43,96
"6859",6,44.2,26.8,55,37,109
"6860",7,48.1,32.4,55.9,37.9,140
"6861",1,46.5,31.6,55,39,98
"6862",2,52.3,41.4,66,42.1,88
"6863",3,49.5,36.7,62.1,46,96
"6864",4,47,36.4,55.9,41,95
"6865",5,49.2,38.7,60.1,39,107
"6866",6,56.3,40.2,70,46,131
"6867",7,56.7,48.1,66,51.1,124
"6868",1,58.3,51.6,68,50,116
"6869",2,50.8,39.1,60.1,46.9,100
"6870",3,49.2,34.1,60.1,39.9,96
"6871",4,48.6,39.3,57.9,42.1,100
"6872",5,46.9,35.6,50,44.1,112
"6873",6,44.9,39.9,48.9,39,109
"6874",7,50.3,43,59,44.1,134
"6875",1,48.8,42.3,55.9,42.1,105
"6876",2,42.3,38,48,37,103
"6877",3,38.5,34,42.8,33.1,103
"6878",4,36,33.8,42.8,32,102
"6879",5,33.1,24.3,46,25,139
"6880",6,39.5,31.5,45,36,125
"6881",7,40.4,28.5,54,30.9,142
"6882",1,48.6,34.8,54,44.1,112
"6883",2,39.1,25.3,46.9,33.1,99
"6884",3,40.9,25.3,57.9,30.9,105
"6885",4,30.2,17.8,39.2,25,102
"6886",5,24.6,8,33.1,17.1,111
"6887",6,34.8,17.6,48,28,117
"6888",7,42.1,31.7,45,37.9,121
"6889",1,30.5,25.7,41,21.2,80
"6890",2,14.9,1.7,23,9,84
"6891",3,17.3,3.8,26.1,12,98
"6892",4,28.4,20.3,33.1,25,74
"6893",5,28.5,20.4,37.9,21.9,110
"6894",6,34.7,27.3,42.1,28.9,111
"6895",7,34.2,26.6,42.1,28.9,140
"6896",1,37.9,33.7,42.1,36,106
"6897",2,38.3,32.9,41,36,113
"6898",3,42.5,37.6,48.9,39,103
"6899",4,47.8,42,55.9,42.1,93
"6900",5,37.2,27.1,46.9,32,107
"6901",6,32.4,25.7,41,27,127
"6902",7,39.4,30.8,50,33.1,133
"6903",1,45.5,36.8,55,37.9,100
"6904",2,42.1,35.2,50,33.1,108
"6905",3,45.8,39.6,57,37,93
"6906",4,35.2,25.1,39,32,117
"6907",5,37.2,33.8,39.9,35.1,123
"6908",6,38.5,34.5,41,36,110
"6909",7,40.5,37.7,43,37,112
"6910",1,33.3,26.8,37.9,30.9,96
"6911",2,33.5,26.3,39.9,30,105
"6912",3,37.6,28.4,44.1,32,100
"6913",4,36.8,28,46,28,95
"6914",5,39.2,29.3,45,32,119
"6915",6,32,23.4,39,25,115
"6916",7,39.9,31.4,48.2,35.1,142
"6917",1,47.2,43.9,48.9,37.9,116
"6918",2,23.2,13.2,37.9,15.1,101
"6919",3,19.2,8.3,25,14,105
"6920",4,30.1,19.1,46,19.9,95
"6921",5,39.7,27.6,45,37,109
"6922",6,34.2,28,41,30,102
"6923",7,24.8,15.1,28.9,19.4,121
"6924",1,27.8,21.8,30.9,24.8,88
"6925",2,26.6,18.9,30.9,19.9,90
"6926",3,21.3,6.6,28.9,12.9,100
"6927",4,24.3,9.6,37,16,111
"6928",5,31.3,24.7,41,24.1,90
"6929",6,39,28.5,48.9,32,118
"6930",7,40.4,29.9,53.1,32,118
"6931",1,42.8,31.8,53.1,36,96
"6932",2,40.8,34.7,55,28,113
"6933",3,48.8,40,61,39.9,166
"6934",4,56.3,48.8,62.1,51.1,101
"6935",5,38.3,32.1,55,33.1,104
"6936",6,36,31.3,46,30,116
"6937",7,54.3,50.9,57.9,46,148
"6938",1,39,34,54,30,114
"6939",2,27.7,20.4,30.9,26.1,96
